doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
1,0.1412984071906188,0.002405815232018305,0.004768209863196922,0.24677920950282559,0.01885574578569195,0.5675696008205915,0.011073957183982614,0.003615246621053788,8.597928967261612e-4,0.002774014903294039,1,1,"Nuclear mitochondrial DNA: An Achilles' heel of molecular systematics, phylogenetics, and phylogeographic studies of stingless bees",2012,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1007/s13592-012-0122-4
2,0.0013674992370331103,0.0021522530716879765,0.9831272491793319,6.725757373542683e-4,2.4523718573285027e-5,0.003066519754494109,0.0038185995154091782,0.002561620845987235,0.0027724240428741048,4.367348972548102e-4,2,2,"Detection, replication and quantification of deformed wing virus-A, deformed wing virus-B, and black queen cell virus in the endemic stingless bee, Melipona colimana, from Jalisco, Mexico",2021,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE,10.1007/s42690-020-00320-7
3,0.19422470281368054,5.257100662528851e-6,0.002260671035513002,9.725683400510244e-4,0.0022993346599253367,0.0077928782968230415,0.7766623836684386,0.01261960392424655,4.3675319598686157e-4,0.002725846964672401,3,3,"Pleistocene climate changes shaped the population structure of Partamona seridoensis (Apidae, Meliponini), an endemic stingless bee from the Neotropical dry forest",2017,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,PLOS ONE,10.1371/journal.pone.0175725
4,0.003279054747864201,6.946781973338268e-4,0.005069420045744504,0.0025336450693648474,0.0033667595976207675,0.5977353767493725,0.09886420747546772,0.00271372312740167,0.001240046519544833,0.28450308847028516,4,4,Mitochondrial DNA polymorphism among populations of melipona quadrifasciata quadrifasciata lepeletier (Apidae: Meliponini) from Southern Brazil; [Polimorfi smo do DNA mitocondrial entre populações de melipona quadrifasciata quadrifasciata Lepeletier (Apidae: Meliponini) do Sul do Brasil],2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,NEOTROPICAL ENTOMOLOGY,10.1590/s1519-566x2009000200007
5,0.002193796834744549,0.56104433670402,0.40466724157031764,0.003214112110700314,5.689303054801733e-4,0.005811144292949804,4.302641197345993e-4,0.006126600828841345,0.014179192035436147,0.00176438119777591,5,5,"Honey characterization and identification of fructophilic lactic acid bacteria of fresh samples from Melipona beecheii, Scaptotrigona pectoralis, Plebeia llorentei, and Plebeia jatiformis hives",2023,Scopus,Multiple,Multiple,Melipona; Plebeia; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Plebeia; Scaptotrigona,3,FRONTIERS IN SUSTAINABLE FOOD SYSTEMS,10.3389/fsufs.2023.1113920
6,0.01176260358488884,0.0028232266908261453,0.012993208966457314,0.007788060841170739,3.8938717837148283e-4,0.8093924668477689,0.10533026410478787,0.0011220884267232596,0.03897042685746125,0.009428266501544302,6,6,"Stingless bees (Hymenoptera: Apidae) in South and West Sulawesi, Indonesia: morphology, nest structure, and molecular characteristics",2021,Scopus,Multiple,Multiple,Lepidotrigona; Tetragonula; Wallacetrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Lepidotrigona; Tetragonula; Wallacetrigona,3,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2020.1816272
7,0.005491210520788239,0.010175695330432399,0.3346557531243978,0.05288682575805397,2.7990312629804966e-5,0.5765825052226697,0.01534289696792992,0.001139035211143514,0.002845048213592433,8.530393383624077e-4,7,7,TAXONOMIC STATUS OF STINGLESS BEE LEPIDOTRIGONA ARCIFERA (HYMENOPTERA: MELIPONINI) FROM THE SOUTHWEST CHINA - TIBETAN PLATEAU,2024,Scopus,Lepidotrigona,Other_rare_genera,Lepidotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Lepidotrigona,1,JOURNAL OF APICULTURAL SCIENCE,10.2478/jas-2024-0008
8,0.4320518742872531,2.1583150547938704e-4,0.004814825988068561,0.025942965863839606,0.001736823009375895,0.013561783493827688,0.3894029144150625,0.12972949841788214,0.0016325418639043848,9.109411553066248e-4,8,8,"Gene Flow Between Populations With Highly Divergent Mitogenomes in the Australian Stingless Bee, Tetragonula hockingsi",2024,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,ECOLOGY AND EVOLUTION,10.1002/ece3.70475
9,0.006566925868265053,3.5531329606639477e-4,1.9255435096593408e-4,0.00402441724793366,0.9776153443473625,0.0024777144760721637,0.0020202134202259793,0.0020675990550455946,6.895887129542937e-4,0.00399032922510831,9,9,Repetitive DNAs in Melipona scutellaris (Hymenoptera: Apidae: Meliponidae): chromosomal distribution and test of multiple heterochromatin amplification in the genus,2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1007/s13592-018-0577-z
10,0.0032099604175553033,3.949294471312287e-4,1.3488102957732916e-4,0.0014669278950473908,0.9774762260960681,0.0022018411494194984,0.0019131921876786961,0.001624983013124002,7.494303803491645e-4,0.010827628384049607,10,10,Comparative molecular cytogenetics of Melipona Illiger species (Hymenoptera: Apidae),2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SOCIOBIOLOGY,10.13102/sociobiology.v65i4.3480
11,0.005264131235299336,4.080542130418346e-4,0.001151640807563266,0.9822820133331919,0.0022983767228397715,0.006190996812061397,3.323273198548906e-4,0.001972877734115959,6.836993908144558e-5,3.121188295100271e-5,11,11,"The Mitochondrial Genome of Melipona fasciculata (Apidae, Meliponini): Genome Organization and Comparative Analyses, Phylogenetic Implications and Divergence Time Estimations",2025,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BIOCHEMICAL GENETICS,10.1007/s10528-024-10991-3
12,0.004915512574163222,0.005947466657006036,0.0348819923815295,0.14425771409122695,0.0019065863137023777,0.06613622406460148,0.00492527354960376,0.6855687180685596,0.047323105210409486,0.0041374070891976615,12,12,"Insights into the Melipona scutellaris (Hymenoptera, Apidae, Meliponini) fat body transcriptome",2013,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572013000200022
13,0.00386595598674178,2.1721573015561797e-4,8.15835071519586e-5,0.0012991815358099612,0.9883379053403778,0.001035885120250541,9.808586158936547e-4,9.701331394861339e-4,4.8746723849193464e-4,0.0027238137856401834,13,13,Comparative cytogenetics in three Melipona species (Hymenoptera: Apidae) with two divergent heterochromatic patterns,2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/1678-4685-gmb-2017-0330
14,0.23701695698056097,0.0011013532161037543,0.1695108415052936,0.01828411416257377,0.006896242423109282,0.23616682636356343,0.3118548709503805,0.005868338425090864,0.003449297535119106,0.009851158438204893,14,14,Barcoding stingless bees: Genetic diversity of the economically important genus Scaptotrigona in Mesoamerica,2013,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,APIDOLOGIE,10.1007/s13592-012-0146-9
15,0.0035206966279800055,2.347783972590224e-7,8.336212964386914e-4,7.512201149098875e-5,1.930436891286134e-4,0.003380080214345322,0.9873400159916536,0.0010711220691857963,5.59728457385479e-5,0.0035300904756414295,15,15,"Exploring genetic and morphometric variations in Partamona ailyae, a widely distributed neotropical stingless bee of South America",2025,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-025-00687-3
16,0.3151251854917135,1.6451742412993514e-5,0.004093727519122573,0.0012738503762312438,0.004636284496066665,0.01054812664375974,0.644486151941238,0.015187902850778243,7.617038521628899e-4,0.0038706150865145876,16,16,Unveiling the Genetic Structure and Ecological Niche Diversification of the Stingless Bee Tetragonisca angustula (Meliponini) in Peruvian Amazon,2025,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,JOURNAL OF BIOGEOGRAPHY,10.1111/jbi.70107
17,0.007547702640242275,1.013697303631329e-4,0.004820998995660295,0.1717689832223247,5.011633113024065e-4,0.33498943852783153,0.4743875476378711,0.0019823139561832466,2.1550188069340709e-4,0.0036849800975278808,17,17,Population structure of the stingless bee (Tetragonula pagdeni Schwarz) in Thailand determined by cytochrome b and ATPase6–tRNAASP sequence analysis,2014,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,INTERNATIONAL JOURNAL OF INTEGRATIVE BIOLOGY,
18,0.0022834579140267454,0.07332826265217696,0.012869907110180682,0.0011768736280618843,3.15353182701495e-4,0.003370876351988945,4.3014869444482867e-4,0.0016211251567723494,0.9042810491226659,3.229461869801824e-4,18,18,Loss and gain of gut bacterial phylotype symbionts in afrotropical stingless bee species (Apidae: Meliponinae),2021,Scopus,Multiple,Multiple,Dactylurina; Hypotrigona; Liotrigona; Meliponula,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Dactylurina; Hypotrigona; Liotrigona; Meliponula,4,MICROORGANISMS,10.3390/microorganisms9122420
19,0.004714348441928593,0.004775027728924392,0.9489163561307544,0.002474540582723216,1.523009892065112e-4,0.01300011393854085,0.010999301871157031,0.007175214943815662,0.005987622292744507,0.0018051730802048495,19,19,First detection of honey bee viruses in stingless bees in North America,2015,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2015.1100154
20,8.599276336279253e-5,4.382127506031652e-4,3.573584447682243e-4,2.200246788306022e-5,0.002806389528788009,0.005209634537606875,0.008439885608081977,0.002557795476335668,0.001001515392680274,0.97908121302989,20,20,Biochemical genetic differentiation in the Trigona atripes species group of Malaysian stingless bees (insecta: hymenoptera: apidae),1991,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY -- PART B: BIOCHEMISTRY AND,10.1016/0305-0491(91)90345-e
21,0.013526700735750944,1.8665165977394007e-4,0.06253429851524527,0.013058105090082973,5.547465813843054e-4,0.282952369711265,0.5700161823203298,0.036401760668035556,0.002020703567455465,0.01874848115067662,21,21,Genetic variability of melipona subnitida (hymenoptera: Apidae) in introduced and native populations,2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF INSECT SCIENCE,10.1093/jisesa/iey089
22,0.001279863110292701,3.9638160251658156e-4,0.001700731435643881,0.0012085341339976995,5.731196353217831e-4,4.3604087609988546e-4,0.0017794056794557802,0.9893574862631918,0.0019008669626372847,0.0013675703008424207,22,22,"Exploring integument transcriptomes, cuticle ultrastructure, and cuticular hydrocarbons profiles in eusocial and solitary bee species displaying heterochronic adult cuticle maturation",2019,Scopus,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,PLOS ONE,10.1371/journal.pone.0213796
23,0.003682503931354875,6.719297961844992e-4,0.0015881519806836895,0.9788990207003504,0.0029388627588662532,0.006972034600980567,3.981471452983335e-4,0.004662550458667766,1.2021092934732065e-4,6.658769826692699e-5,23,23,"The nuclear and mitochondrial genome assemblies of Tetragonisca angustula (Apidae: Meliponini), a tiny yet remarkable pollinator in the Neotropics",2024,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,BMC GENOMICS,10.1186/s12864-024-10502-z
24,0.004947923267729907,1.8358070226763546e-4,0.012226486402170311,0.0016917550944514567,0.001499980283895133,0.0073957496872336164,0.20536993204615253,0.7191912655081577,0.002500935643332792,0.04499239136460877,24,24,Relatedness and dispersal distance of eusocial bee males on mating swarms,2016,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,ENTOMOLOGICAL SCIENCE,10.1111/ens.12195
25,0.007727513218808328,4.7365990560078974e-5,0.0032597632730778066,0.0025455379066134493,0.0017768604272722338,0.47693472857167685,0.435076127224878,0.0017292713127524191,3.904771851405253e-4,0.07051235488922039,25,25,Intraspecific variation in the stingless bee Melipona beecheii assessed with PCR-RFLP of the ITS1 ribosomal DNA,2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido/2009036
26,0.0022765664505336207,6.255166617386051e-4,0.003368563511369737,0.0015621792097856675,0.0013158068983279436,0.0013502561380734004,0.00630231111494049,0.9742718443261583,0.002639760714230273,0.006287194974842028,26,26,Intraspecific queen parasitism in a highly eusocial bee,2011,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BIOLOGY LETTERS,10.1098/rsbl.2010.0819
27,0.007756521128601675,4.8617863164637066e-4,0.014656235044500403,0.004607367174176095,8.00337843053475e-5,0.762017614898854,0.20221676480595363,4.562232788641756e-4,8.386627466856377e-4,0.006884398506413031,27,27,Identification of stingless bees (Hymenoptera: Apidae) in Kenya using morphometrics and DNA barcoding; [Identificación de las abejas sin aguijón (Hymenoptera: Apidae) en Kenia usando morfometría y ADN barcoding (código de barras molecular)],2017,Scopus,Multiple,Multiple,Dactylurina; Meliponula; Plebeina,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Dactylurina; Meliponula; Plebeina,3,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2017.1327939
28,0.21411666031865806,8.99911015987724e-4,8.696433633549512e-4,0.02512194141255776,0.6644463041859152,0.08139100011640746,0.0074596188691604766,0.0014242228330485457,8.617603171457692e-4,0.00340893756776442,28,28,"Chromosome Evolution in the Genus Partamona (Apidae: Meliponini), with Comments on B Chromosome Origin",2022,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000520552
29,0.0014779510143307951,0.0022951672914871156,0.013815166012353797,0.003027187513588177,0.0010568376325341162,0.8370250044828578,0.016993071443715924,0.0012900253973529372,0.0011765764728743058,0.12184301273890509,29,29,Mitochondrial polymorphism in tetragonisca angustula and tetragonisca weyrauchi (Apidae) in northern Brazil,2020,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,GENETICS AND MOLECULAR RESEARCH,10.4238/gmr18495
30,0.7449545261877892,2.2724987120375254e-4,0.0022714939487104404,0.0047519717277024354,0.15391244711874763,0.009818315964713465,0.0697233383882444,0.009288681449286606,0.0017029579138226217,0.0033490174297794197,30,30,"Genome size estimation of three stingless bee species (Hymenoptera, Meliponinae) by flow cytometry",2009,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Scaptotrigona,2,APIDOLOGIE,10.1051/apido/2009030
31,0.00405113855023419,9.791367679814588e-4,3.684782019754717e-4,0.001121072255804403,0.862002328821322,0.007158549131113862,0.008010910166808643,0.003802780185490182,0.0018895530891161734,0.11061605283015355,31,31,Karyotype description of cephalotrigona femorata Smith (Hymenoptera: Apidae) and the C-banding pattern as a specific marker for Cephalotrigona,2013,Scopus,Cephalotrigona,Other_rare_genera,Cephalotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Cephalotrigona,1,SOCIOBIOLOGY,10.13102/sociobiology.v60i1.125-127
32,0.30525705505251394,3.9059704689920984e-4,6.457912989708401e-4,0.0032528052202490205,0.6740437962703989,0.0028650637266474815,0.007276418315447357,0.0035341266195305656,0.001282816617453715,0.0014515298318889863,32,32,An intraspecific origin of B chromosomes in Tetragonisca fiebrigi (Apidae: Meliponini) inferred from cytogenetic and nuclear genome size data,2026,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,SCIENTIFIC REPORTS,10.1038/s41598-026-39709-8
33,0.005133283814117566,1.2121431220030637e-4,0.10220270675026583,1.1645111756252937e-4,5.953730753932253e-4,0.008229649006845356,0.7935810818647839,0.005345889178119941,0.04971925722398259,0.034955093656729004,33,33,"Does beekeeping reduce genetic variability in Melipona scutellaris (Apidae, Meliponini)?",2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH : GMR,10.4238/vol8-2kerr006
34,0.0021014737994162515,7.197699463357146e-4,0.0036100249950045504,3.102421829509502e-4,0.0063860459430044435,0.08374867609844817,0.12621504189984,0.004651822403883472,0.013087427010614668,0.7591694757205018,34,34,"Genetic analysis of Melipona quadrifasciata LEP. (Hymenoptera: Apidae, Meliponinae) with RAPD markers",2002,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BRAZILIAN JOURNAL OF BIOLOGY,10.1590/s1519-69842002000500022
35,3.6488860243515743e-4,0.9874044233879986,0.0036453657081539762,0.0026073182123243733,9.818441013854046e-5,0.002189460216623714,9.427474913683408e-6,2.77987222480627e-4,0.0033326269696449745,7.031779528553846e-5,35,35,Quantification of bioactive components and evaluation of microbial community and antibacterial activity from Heterotrigona itama and Tetrigona binghami honeys,2023,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,10.1111/ijfs.16325
36,0.005595633469443654,0.0033830167048088033,0.023832546973145838,0.008300861175290134,6.266096846813084e-4,0.1096814504068994,0.01938504840486016,0.5179814693293813,0.3024222957422134,0.008791068109275862,36,36,Evaluation of reference genes for gene expression analysis by real-time quantitative PCR (qPCR) in three stingless bee species (Hymenoptera: Apidae: Meliponini),2019,Scopus,Multiple,Multiple,Frieseomelitta; Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta; Melipona; Scaptotrigona,3,SCIENTIFIC REPORTS,10.1038/s41598-019-53544-0
37,0.013724213095137215,6.090382055001668e-4,0.0017641989539422414,0.02776123254191473,0.6859710532634583,0.08440384568699483,0.07457385757614794,0.01764662823242615,0.0019008977552968606,0.09164503468918157,37,37,"Comparative study on the physical mapping of ribosomal genes and repetitive sequences in Friesella schrottkyi (Friese 1900) (Hymenoptera: Apidae, Meliponini)",2021,Scopus,Friesella,Other_rare_genera,Friesella,Neotropical,Meliponina,Neotropical,Meliponina,Friesella,1,ZOOLOGISCHER ANZEIGER,10.1016/j.jcz.2021.04.006
38,5.903605630534856e-4,0.0064459040108729064,0.004620959127951309,5.8208802969332283e-5,0.005483157066693117,0.00798756969541659,0.009796819336575398,0.0096834733794119,0.47827294084377603,0.47706060717327997,38,38,Isoenzymes and cytochemical analysis in Tetragonisca angustula and Tetragonisca fiebrigi after herbicide contamination,2011,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,SOCIOBIOLOGY,
39,0.6462710499410715,9.046491237349448e-4,0.0027031189828132236,0.01999049495846927,0.2673578313093368,0.006196295036928291,0.016274271914614707,0.036292977629166126,0.00239552321992695,0.0016137878839382674,39,39,"Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini)",2012,Scopus,Multiple,Multiple,Melipona; Paratrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Paratrigona,2,APIDOLOGIE,10.1007/s13592-012-0145-x
40,0.005332363891385115,0.0010536576190315991,0.0028880227758797906,0.802369706676828,0.0037206326861694543,0.17693962249925604,0.0033673271295964866,0.002911567346656593,2.0595714600664476e-4,0.001211142229190022,40,40,"The complete mitochondrial genome of Trigonisca nataliae (Hymenoptera, Apidae) assemblage reveals heteroplasmy in the control region",2023,Scopus,Multiple,Multiple,Melipona; Trigonisca,Neotropical,Meliponina,Neotropical,Meliponina,Trigonisca,1,GENE,10.1016/j.gene.2023.147621
41,1.6219093241838517e-4,7.675796488761683e-4,6.552666863997089e-4,4.397149783314367e-5,0.004045264345503163,0.006621348361245583,0.011197220371759157,0.00560043179207959,0.0018217824211194079,0.9690849439427657,41,41,Glycerol-3-phosphate dehydrogenase (G-3-PDH; EC 1.1.1.8) variation in Brazilian stingless bees and in wasp species,1991,Scopus,Tetragona,Other_rare_genera,Tetragona,Neotropical,Meliponina,Neotropical,Meliponina,Tetragona,1,BIOCHEMICAL GENETICS,10.1007/bf00590105
42,0.014789112261969821,3.4077828334858557e-6,0.002717155904655585,0.0011884137870754059,7.893646062807618e-4,0.04728543510754733,0.9234553436811554,0.0019658830857648074,1.7038012449686372e-4,0.007635503658220562,42,42,Genetic and phenotypic differentiation in endemic Scaptotrigona hellwegeri (Apidae: Meliponini): Implications for the conservation of stingless bee populations in contrasting environments,2012,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,INSECT CONSERVATION AND DIVERSITY,10.1111/j.1752-4598.2011.00179.x
43,0.004403247448424189,0.0022269141175778593,0.001708420420202709,0.004770980645465528,0.09770525591804172,0.0035497427623514544,0.006674139625380532,0.8277002365110062,0.0030713256195610402,0.048189736931988865,43,43,Sequence and expression pattern of the germ line marker vasa in honey bees and stingless bees,2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572009005000043
44,2.568633080016999e-4,0.0013480200983123512,0.001084487592072531,1.1573835469359048e-4,0.0047140527884113525,0.006939892356982144,0.012145014676587254,0.03353754319205019,0.0025237529409955126,0.9373346346918934,44,44,Evidence of hybridization between two species of Melipona bees,2000,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572000000100014
45,0.006731770261043602,7.594879164344784e-5,0.004022976607114281,0.09318821435209264,4.0760085712985796e-4,0.34001885926345377,0.5493101502678288,0.0014727129860053008,2.0014917241135106e-4,0.004571617441277152,45,45,Genetic differentiation of the stingless bee tetragonula pagdeni in Thailand using SSCP analysis of a large subunit of mitochondrial ribosomal DNA,2011,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,BIOCHEMICAL GENETICS,10.1007/s10528-011-9425-9
46,0.02517530838805378,0.002049652813709374,0.005202255213081259,0.08700420397612232,0.03138387189503369,0.8087472595549777,0.019935558321869384,0.0029178618438052356,0.0011619402314009437,0.01642208776194603,46,46,Mitochondrial DNA restriction and genomic maps of seven species of Melipona (Apidae: Meliponini),2004,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido:2004027
47,0.0015780954930743267,5.125688648784166e-4,0.0022204572779382934,0.0014461920365748332,7.79734447167398e-4,6.249293456607518e-4,0.0024511307772225334,0.9864555113419197,0.0018786178133925117,0.0020527626021709746,47,47,Reproductive potential shapes the expression of nurse-to-forager transition genes in the workers of stingless bees (Meliponini),2023,Scopus,Multiple,Multiple,Frieseomelitta; Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta; Melipona,2,APIDOLOGIE,10.1007/s13592-023-01021-z
48,0.004197193464429925,0.0018351053938661414,0.008561628212009082,3.4995721331615616e-4,4.318233337688671e-4,0.00714661884324521,0.05171287347720097,0.0026558008479252884,0.9192838715237218,0.0038251276905166974,48,48,"The composition of bacteria in gut and beebread of stingless bees (Apidae: Meliponini) from tropics Yunnan, China",2021,Scopus,Multiple,Multiple,Lepidotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Lepidotrigona; Tetragonula,2,"ANTONIE VAN LEEUWENHOEK, INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY",10.1007/s10482-021-01602-x
49,0.005224880817443955,3.808568916397106e-5,0.003217945568822365,0.001227039923741633,0.0023612084640514176,0.21736433634733954,0.6292153511443527,0.0025927218481071935,4.8482379938701915e-4,0.1382736063975902,49,49,"Genetic diversity of Melipona mandacaia, Smith 1863 in natural and rational breeding populations",2024,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CURRENT SCIENCE,10.18520/cs/v126/i12/1479-1484
50,0.004879095738267064,0.0027466620782102867,0.2850874768740504,3.4854710818158646e-4,5.485624169471996e-4,0.004068833671731007,0.02514223398586532,0.010559916484350682,0.6622101814369358,0.004408490205460963,50,50,Longitudinal survey reveals delayed effects of low gene expression on stingless bee colony health,2022,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2021.1962123
51,0.7889181611090043,0.003317120076670133,0.005960388770227668,0.16320659848191302,0.009280800970421813,0.016181968264362648,0.007290399119285329,0.0031233394145140287,0.00266755784634869,5.366594725210531e-5,51,51,Conserved but mechanistically diverse piRNA defence against endogenous retroviruses in insects,2026,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,EMBO REPORTS,10.1038/s44319-026-00741-4
52,0.5424586286732881,6.794218253127717e-4,0.004048557498997504,0.011700824425884472,0.0016226438210999357,0.006093918416779984,0.07420233731754038,0.356178278493573,0.0025042311717410263,5.111583557830647e-4,52,52,Multi-Omic Analysis Reveals Population Differentiation and Signatures of Social Evolution in Tetragonula Stingless Bees,2025,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,MOLECULAR ECOLOGY,10.1111/mec.17823
53,0.1525881189932647,3.1519163824830076e-6,0.002676836359319516,2.955063929422234e-4,0.0016550629308538603,0.004116410244647134,0.8331173005749883,0.0029793837255813927,3.5073692905469704e-4,0.002217491932965681,53,53,Fragmentation in the clouds? The population genetics of the native bee Partamona bilineata (Hymenoptera: Apidae: Meliponini) in the cloud forests of Guatemala,2017,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CONSERVATION GENETICS,10.1007/s10592-017-0950-x
54,0.010078229892297681,1.490115115349002e-4,0.00391515580042797,0.0024268532772064966,0.0057366953410559664,0.3823137073512857,0.3919868254760396,0.003186032599467191,8.457618428987627e-4,0.1993617269077857,54,54,DNA barcoding reveals long-term speciation processes in subspecies of the Melipona (Michmelia) seminigra complex (Hymenoptera: Apidae),2022,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,EUROPEAN JOURNAL OF ENTOMOLOGY,10.14411/eje.2022.032
